PulseNo,TotalArea,TailArea,Classification
44021,5416,2456,Neutron
44022,5416,3224,Neutron
44023,5416,2568,Neutron
44024,5416,2984,Neutron
44025,7376,3368,Neutron
44026,7376,4316,Neutron
44027,7376,3368,Neutron
44028,7376,2968,Gamma
44029,7376,3460,Neutron
44030,7376,4312,Neutron
44031,7376,3328,Neutron
44032,7376,3264,Gamma
44033,7376,3168,Gamma
44034,7376,3160,Gamma
44035,7376,3252,Gamma
44036,9392,3888,Gamma
44037,9392,5608,Neutron
44038,9392,5856,Neutron
44039,9392,5488,Neutron
44040,9392,5392,Neutron
44041,9392,5336,Neutron
44042,9392,5392,Neutron
44043,4376,1928,Gamma
44044,4376,1980,Neutron
44045,4376,1944,Gamma
44046,4376,2104,Neutron
44047,4376,2012,Neutron
44048,4376,1972,Neutron
44049,4376,2216,Neutron
44050,4376,1664,Gamma
44051,4376,2856,Neutron
44052,4376,1864,Gamma
44053,4376,2840,Neutron
44054,4376,2128,Neutron
44055,4376,2084,Neutron
44056,4376,2012,Neutron
44057,4376,2040,Neutron
44058,4376,2116,Neutron
44059,4376,2200,Neutron
44060,4376,1784,Gamma
44061,4376,1888,Gamma
44062,4376,1632,Gamma
44063,4376,2000,Neutron
44064,4376,2096,Neutron
44065,4376,2760,Neutron
44066,4376,1888,Gamma
44067,4376,2012,Neutron
44068,4376,1812,Gamma
44069,4376,2012,Neutron
44070,4376,2048,Neutron
44071,4376,1840,Gamma
44072,9864,5168,Neutron
44073,9864,5536,Neutron
44074,9864,5744,Neutron
44075,9864,5760,Neutron
44076,9864,5264,Neutron
44077,9864,5904,Neutron
44078,9864,5632,Neutron
44079,9864,5452,Neutron
44080,9864,5884,Neutron
44081,11056,5592,Neutron
44082,11056,4468,Gamma
44083,11056,6264,Neutron
44084,11056,6344,Neutron
44085,11056,5760,Neutron
44086,11056,6368,Neutron
44087,4000,2024,Neutron
44088,4000,1936,Neutron
44089,4000,1804,Neutron
44090,4000,1872,Neutron
44091,4000,1824,Neutron
44092,4000,2528,Neutron
44093,4000,2488,Neutron
44094,4000,1840,Neutron
44095,4000,2552,Neutron
44096,4000,2156,Neutron
44097,4000,1912,Neutron
44098,4000,2296,Neutron
44099,4000,2104,Neutron
44100,4000,2144,Neutron
44101,4000,1864,Neutron
44102,4000,2104,Neutron
44103,4000,2296,Neutron
44104,4000,1996,Neutron
44105,4000,2056,Neutron
44106,4000,1676,Gamma
44107,4000,2428,Neutron
44108,4000,1724,Gamma
44109,4000,2112,Neutron
44110,4000,1628,Gamma
44111,4000,1568,Gamma
44112,4000,2584,Neutron
44113,4000,1936,Neutron
44114,4000,2704,Neutron
44115,4000,1784,Gamma
44116,4000,1792,Gamma
44117,4000,1780,Gamma
44119,4000,1880,Neutron
44120,4000,2288,Neutron
44121,4000,1876,Neutron
44122,4000,1880,Neutron
44123,4000,1712,Gamma
44124,4000,1840,Neutron
44125,4000,1944,Neutron
44126,4000,1560,Gamma
44127,12416,6672,Neutron
44128,4496,2848,Neutron
44129,4496,2200,Neutron
44130,4496,2076,Neutron
44131,4496,2216,Neutron
44132,4496,2620,Neutron
44133,4496,1752,Gamma
44134,4496,2368,Neutron
44135,4496,2568,Neutron
44136,4496,2852,Neutron
44137,4496,1864,Gamma
44138,4496,2028,Neutron
44139,4496,1912,Gamma
44140,4496,2656,Neutron
44141,4496,2312,Neutron
44142,4496,2120,Neutron
44143,4496,2664,Neutron
44144,4496,2192,Neutron
44145,4496,2188,Neutron
44146,4496,2420,Neutron
44147,4496,2828,Neutron
44148,4496,2688,Neutron
44149,4496,1776,Gamma
44150,4496,1776,Gamma
44151,4496,2180,Neutron
44152,4496,2084,Neutron
44153,4496,3072,Neutron
44154,4496,2216,Neutron
44155,4496,1876,Gamma
44156,4496,2772,Neutron
44157,4496,2320,Neutron
44158,4496,2048,Neutron
44159,4496,2148,Neutron
44160,4640,2176,Neutron
44161,4640,2768,Neutron
44162,4640,2280,Neutron
44163,4640,2040,Gamma
44164,4640,2744,Neutron
44165,4640,2248,Neutron
44166,4640,1964,Gamma
44167,4640,2528,Neutron
44168,4640,2788,Neutron
44169,4640,2056,Gamma
44170,4640,2144,Neutron
44171,4640,1888,Gamma
44172,4640,3008,Neutron
44173,4640,2184,Neutron
44174,4640,2776,Neutron
44175,4640,1976,Gamma
44176,4640,2152,Neutron
44177,4640,2112,Neutron
44178,4640,2996,Neutron
44179,4640,2096,Neutron
44180,4640,2104,Neutron
44181,4640,2708,Neutron
44182,4640,2768,Neutron
44183,4640,2936,Neutron
44184,4640,3224,Neutron
44185,4640,2244,Neutron
44186,8032,4496,Neutron
44187,8032,3208,Gamma
44188,8032,4400,Neutron
44189,8032,4712,Neutron
44190,8032,4772,Neutron
44191,8032,4460,Neutron
44192,8032,4568,Neutron
44193,8032,4976,Neutron
44194,8032,4496,Neutron
44195,8032,4696,Neutron
44196,8032,3752,Neutron
44197,8032,4520,Neutron
44198,8032,3632,Neutron
44199,8032,3352,Gamma
44200,8032,3368,Gamma
44201,8032,3344,Gamma
44202,8032,4816,Neutron
44203,8032,4328,Neutron
44204,8032,3816,Neutron
44205,3680,2224,Neutron
44206,3680,1752,Neutron
44207,3680,1620,Gamma
44208,3680,2308,Neutron
44209,3680,1712,Neutron
44210,3680,1636,Gamma
44211,3680,2400,Neutron
44212,3680,1808,Neutron
44213,3680,1576,Gamma
44214,3680,1456,Gamma
44215,3680,1880,Neutron
44216,3680,2296,Neutron
44217,3680,2192,Neutron
44218,3680,1772,Neutron
44219,3680,1728,Neutron
44220,3680,1740,Neutron
44221,3680,2112,Neutron
44222,3680,1768,Neutron
44223,3680,1712,Neutron
44224,3680,2352,Neutron
44225,3680,1848,Neutron
44226,3680,1820,Neutron
44227,3680,1672,Neutron
44228,3680,1632,Gamma
44229,3680,1736,Neutron
44230,3680,1840,Neutron
44231,3680,2184,Neutron
44232,3680,1520,Gamma
44233,3680,1832,Neutron
44234,3680,1992,Neutron
44235,3680,1616,Gamma
44236,3680,1816,Neutron
44237,3680,1520,Gamma
44238,3680,1704,Neutron
44239,3680,2240,Neutron
44240,3680,1808,Neutron
44241,3680,1720,Neutron
44242,3680,1548,Gamma
44243,3680,1676,Neutron
44244,8176,4856,Neutron
44245,8176,3616,Gamma
44246,8176,3544,Gamma
44247,8176,4664,Neutron
44248,8176,3408,Gamma
44249,8176,4720,Neutron
44250,8176,3856,Neutron
44251,8176,3512,Gamma
44252,8176,4968,Neutron
44253,3032,1424,Neutron
44254,3032,1280,Gamma
44255,3032,1408,Neutron
44256,3032,1944,Neutron
44257,3032,1512,Neutron
44258,3032,1484,Neutron
44259,3032,1420,Neutron
44260,3032,1376,Neutron
44261,3032,1712,Neutron
44262,3032,1532,Neutron
44263,3032,1492,Neutron
44264,3032,1288,Gamma
44265,3032,1464,Neutron
44266,3032,1760,Neutron
44267,3032,1468,Neutron
44268,3032,1544,Neutron
44269,3032,1520,Neutron
44270,3032,1240,Gamma
44271,3032,1512,Neutron
44272,3032,1260,Gamma
44273,3032,1488,Neutron
44274,3032,1488,Neutron
44275,3032,1492,Neutron
44276,3032,1896,Neutron
44277,3032,1396,Neutron
44278,3032,1584,Neutron
44279,3032,1892,Neutron
44280,3032,1512,Neutron
44281,3032,1304,Gamma
44282,3032,1200,Gamma
44283,3032,1328,Gamma
44284,3032,2080,Neutron
44285,3032,1480,Neutron
44286,3032,1400,Neutron
44287,3032,1920,Neutron
44288,3032,1864,Neutron
44289,3032,1328,Gamma
44290,3032,1336,Gamma
44291,3032,2020,Neutron
44292,3032,1400,Neutron
44293,3032,1504,Neutron
44294,3032,1488,Neutron
44295,3032,1388,Neutron
44296,3032,1276,Gamma
44297,3032,1356,Gamma
44298,3032,1416,Neutron
44299,3032,1392,Neutron
44300,9632,5616,Neutron
44301,9632,3568,Gamma
44302,9632,3504,Gamma
44303,9632,3736,Gamma
44304,9632,5356,Neutron
44305,9632,3664,Gamma
44306,4024,2608,Neutron
44307,4024,1680,Gamma
44308,4024,1648,Gamma
44309,4024,1856,Neutron
44310,4024,2424,Neutron
44311,4024,1868,Neutron
44312,4024,2608,Neutron
44313,4024,1856,Neutron
44314,4024,2032,Neutron
44315,4024,2416,Neutron
44316,4024,1880,Neutron
44317,4024,2544,Neutron
44318,4024,2724,Neutron
44319,4024,2032,Neutron
44320,4024,1752,Gamma
44321,4024,2488,Neutron
44322,4024,1920,Neutron
44323,4024,2608,Neutron
44324,4024,2440,Neutron
44325,4024,1744,Gamma
44326,4024,1936,Neutron
44327,4024,2524,Neutron
44328,4024,1672,Gamma
44329,4024,1856,Neutron
44330,4024,2532,Neutron
44331,4024,2556,Neutron
44332,4024,2200,Neutron
44333,4024,1880,Neutron
44334,4024,1768,Gamma
44335,4024,1856,Neutron
44336,4024,1744,Gamma
44337,4024,2448,Neutron
44338,4024,1912,Neutron
44339,4024,1872,Neutron
44340,4024,2504,Neutron
44341,4024,2016,Neutron
44342,4024,2056,Neutron
44343,4024,1952,Neutron
44344,4024,2128,Neutron
44345,4024,1816,Neutron
44346,4024,1772,Gamma
44347,4024,1968,Neutron
44348,4024,2072,Neutron
44349,4024,1720,Gamma
44350,4024,2648,Neutron
44351,4024,2008,Neutron
44352,3528,1808,Neutron
44353,3528,1584,Gamma
44354,3528,1540,Gamma
44355,3528,1728,Neutron
44356,3528,1672,Neutron
44357,3528,1448,Gamma
44358,3528,1776,Neutron
44359,3528,2328,Neutron
44360,3528,1616,Neutron
44361,3528,1840,Neutron
44362,3528,1816,Neutron
44363,3528,1768,Neutron
44364,3528,2088,Neutron
44365,3528,1572,Gamma
44366,3528,1608,Neutron
44367,3528,1652,Neutron
44368,3528,1368,Gamma
44369,3528,2240,Neutron
44370,3528,1776,Neutron
44371,3528,1840,Neutron
44372,3528,1624,Neutron
44373,3528,1528,Gamma
44374,3528,1768,Neutron
44375,3528,1720,Neutron
44376,3528,1472,Gamma
44377,3528,1920,Neutron
44378,3528,1720,Neutron
44379,3528,2112,Neutron
44380,3528,1664,Neutron
44381,3528,1568,Gamma
44382,3528,1744,Neutron
44383,3528,2344,Neutron
44384,3528,1648,Neutron
44385,3528,1392,Gamma
44386,3528,1744,Neutron
44387,4216,1856,Gamma
44388,4216,2120,Neutron
44389,4216,1688,Gamma
44390,4216,2008,Neutron
44391,4216,2668,Neutron
44392,4216,2048,Neutron
44393,4216,2392,Neutron
44394,4216,1976,Neutron
44395,4216,2144,Neutron
44396,4216,1984,Neutron
44397,4216,2532,Neutron
44398,4216,1804,Gamma
44399,4216,1640,Gamma
44400,4216,2504,Neutron
44401,4216,2160,Neutron
44402,4216,2120,Neutron
44403,4216,1888,Gamma
44404,4216,1996,Neutron
44405,4216,2560,Neutron
44406,4216,1988,Neutron
44407,4216,2588,Neutron
44408,4216,1764,Gamma
44409,4216,1984,Neutron
44410,4216,2628,Neutron
44411,4216,2056,Neutron
44412,4216,2064,Neutron
44413,4216,1928,Neutron
44414,4216,2776,Neutron
44415,3320,1640,Neutron
44416,3320,1528,Neutron
44417,3320,1496,Neutron
44418,3320,2168,Neutron
44419,3320,1504,Neutron
44420,3320,1680,Neutron
44421,3320,1500,Neutron
44422,3320,1564,Neutron
44423,3320,1600,Neutron
44424,3320,1368,Gamma
44425,3320,1724,Neutron
44426,3320,2000,Neutron
44427,3320,1416,Gamma
44428,3320,1400,Gamma
44429,3320,1488,Gamma
44430,3320,1488,Gamma
44431,3320,1776,Neutron
44432,3320,1516,Neutron
44433,3320,1520,Neutron
44434,3320,1532,Neutron
44435,3320,1696,Neutron
44436,3320,1704,Neutron
44437,3320,1588,Neutron
44438,3320,1652,Neutron
44439,3320,1680,Neutron
44440,3320,1512,Neutron
44441,3320,1564,Neutron
44442,3320,1636,Neutron
44443,3320,1424,Gamma
44444,3320,1576,Neutron
44445,3320,1584,Neutron
44446,3320,1548,Neutron
44447,3320,1532,Neutron
44448,3320,1560,Neutron
44449,3320,1492,Gamma
44450,3320,1592,Neutron
44451,3320,1648,Neutron
44452,3320,1568,Neutron
44453,3320,1588,Neutron
44454,3320,1748,Neutron
44455,3320,1552,Neutron
44456,3320,1256,Gamma
44457,3320,1576,Neutron
44458,3320,1536,Neutron
44459,6656,3932,Neutron
44460,6656,2920,Gamma
44461,6656,3808,Neutron
44462,6656,3264,Neutron
44463,6656,3768,Neutron
44464,6656,3184,Neutron
44465,6656,4188,Neutron
44466,6656,2964,Gamma
44467,6656,2872,Gamma
44468,6656,2780,Gamma
44469,6656,3712,Neutron
44470,6656,4028,Neutron
44471,6656,3032,Neutron
44472,6656,2728,Gamma
44473,6656,4024,Neutron
44474,6656,3968,Neutron
44475,6656,3996,Neutron
44476,6656,3044,Neutron
44477,6656,3332,Neutron
44478,6656,2640,Gamma
44479,6656,2992,Gamma
44480,6656,4032,Neutron
44481,1696,888,Neutron
44482,1696,824,Neutron
44483,1696,836,Neutron
44484,1696,736,Gamma
44485,1696,712,Gamma
44486,1696,696,Gamma
44487,1696,900,Neutron
44488,1696,840,Neutron
44489,1696,608,Gamma
44490,1696,912,Neutron
44491,1696,760,Gamma
44492,1696,864,Neutron
44493,1696,800,Neutron
44494,1696,864,Neutron
44495,1696,992,Neutron
44496,1696,636,Gamma
44497,1696,1008,Neutron
44498,1696,916,Neutron
44499,1696,816,Neutron
44500,1696,908,Neutron
44501,1696,812,Neutron
44502,1696,776,Neutron
44503,1696,748,Gamma
44504,1696,872,Neutron
44505,1696,688,Gamma
44506,1696,864,Neutron
44507,1696,848,Neutron
44508,1696,880,Neutron
44509,1696,728,Gamma
44510,1696,860,Neutron
44511,1696,848,Neutron
44512,1696,840,Neutron
44513,1696,712,Gamma
44514,1696,744,Gamma
44515,1696,776,Neutron
44516,1696,864,Neutron
44517,1696,800,Neutron
44518,1696,848,Neutron
44519,1696,872,Neutron
44520,1696,740,Gamma
44521,1696,944,Neutron
44522,1696,944,Neutron
44523,1696,904,Neutron
44524,1696,880,Neutron
44525,1696,904,Neutron
44526,1696,840,Neutron
44527,1696,896,Neutron
44528,1696,868,Neutron
44529,1696,860,Neutron
44530,1696,944,Neutron
44531,1696,960,Neutron
44532,1696,640,Gamma
44533,1696,720,Gamma
44534,1696,872,Neutron
44535,1696,864,Neutron
44536,1696,820,Neutron
44537,1696,756,Gamma
44538,1696,836,Neutron
44539,1696,848,Neutron
44540,1696,856,Neutron
44541,1696,756,Gamma
44542,1696,880,Neutron
44543,1696,824,Neutron
44544,1696,916,Neutron
44545,1696,768,Neutron
44546,1696,696,Gamma
44547,1696,776,Neutron
44548,1696,852,Neutron
44549,1696,768,Neutron
44550,1696,1072,Neutron
44551,1696,824,Neutron
44552,1696,912,Neutron
44553,1696,816,Neutron
44554,1696,776,Neutron
44555,1696,880,Neutron
44556,1696,720,Gamma
44557,1696,664,Gamma
44558,1696,812,Neutron
44559,1696,920,Neutron
44560,1696,916,Neutron
44561,1696,784,Neutron
44562,1696,848,Neutron
44563,1696,772,Neutron
44564,1696,648,Gamma
44565,1696,728,Gamma
44566,1696,680,Gamma
44567,1696,848,Neutron
44568,1696,664,Gamma
44569,7312,3240,Gamma
44570,7312,4640,Neutron
44571,7312,4176,Neutron
44572,7312,4384,Neutron
44573,7312,4336,Neutron
44574,7312,3200,Gamma
44575,7312,4328,Neutron
44576,7312,3372,Neutron
44577,7312,4368,Neutron
44578,7312,3272,Gamma
44579,7312,3224,Gamma
44580,7312,2872,Gamma
44581,7312,3208,Gamma
44582,7312,3216,Gamma
44583,7312,4656,Neutron
44584,7312,3544,Neutron
44585,7312,3136,Gamma
44586,7312,3200,Gamma
44587,7312,3388,Neutron
44588,6352,3000,Neutron
44589,6352,3048,Neutron
44590,6352,2928,Neutron
44591,6352,4260,Neutron
44592,6352,2824,Gamma
44593,6352,3052,Neutron
44594,6352,3996,Neutron
44595,6352,2568,Gamma
44596,6352,3272,Neutron
44597,6352,2792,Gamma
44598,6352,3560,Neutron
44599,6352,2900,Neutron
44600,6352,3088,Neutron
44601,6352,2900,Neutron
44602,6352,2808,Gamma
44603,6352,3880,Neutron
44604,6352,3092,Neutron
44605,6352,3760,Neutron
44606,6352,2832,Gamma
44607,6352,3856,Neutron
44608,6352,2992,Neutron
44609,6352,2744,Gamma
44610,6352,3856,Neutron
44611,3104,1348,Gamma
44612,3104,1416,Neutron
44613,3104,1232,Gamma
44614,3104,1412,Neutron
44615,3104,1408,Neutron
44616,3104,1536,Neutron
44617,3104,1808,Neutron
44618,3104,1296,Gamma
44619,3104,1504,Neutron
44620,3104,1356,Gamma
44621,3104,1432,Neutron
44622,3104,1496,Neutron
44623,3104,2000,Neutron
44624,3104,1952,Neutron
44625,3104,1576,Neutron
44626,3104,1380,Gamma
44627,3104,1400,Neutron
44628,3104,1480,Neutron
44629,3104,1364,Gamma
44630,3104,1440,Neutron
44631,3104,1608,Neutron
44632,3104,1380,Gamma
44633,3104,1204,Gamma
44634,3104,1384,Gamma
44635,3104,1632,Neutron
44636,3104,1304,Gamma
44637,3104,1520,Neutron
44638,3104,1416,Neutron
44639,3104,1648,Neutron
44640,3104,1504,Neutron
44641,3104,1096,Gamma
44642,3104,1316,Gamma
44643,3104,1536,Neutron
44644,3104,1352,Gamma
44645,3104,1504,Neutron
44646,3104,1696,Neutron
44647,3104,1392,Gamma
44648,3104,1604,Neutron
44649,3104,1488,Neutron
44650,3104,1448,Neutron
44651,3104,1344,Gamma
44652,3104,1464,Neutron
44653,3104,1400,Neutron
44654,3104,1480,Neutron
44655,3104,1308,Gamma
44656,3104,1240,Gamma
44657,3104,1432,Neutron
44658,3104,1472,Neutron
44659,3104,1552,Neutron
44660,10568,5912,Neutron
44661,10568,5944,Neutron
44662,10568,6016,Neutron
44663,10568,3288,Gamma
44664,10568,5828,Neutron
44665,10568,4028,Gamma
44666,10568,6540,Neutron
44667,4208,2660,Neutron
44668,4208,2464,Neutron
44669,4208,1988,Neutron
44670,4208,1784,Gamma
44671,4208,2036,Neutron
44672,4208,1872,Gamma
44673,4208,2112,Neutron
44674,4208,2680,Neutron
44675,4208,2196,Neutron
44676,4208,1968,Neutron
44677,4208,2088,Neutron
44678,4208,2700,Neutron
44679,4208,1568,Gamma
44680,4208,2024,Neutron
44681,4208,2392,Neutron
44682,4208,1920,Neutron
44683,4208,1932,Neutron
44684,4208,2004,Neutron
44685,4208,2136,Neutron
44686,4208,1748,Gamma
44687,4208,1988,Neutron
44688,4208,1832,Gamma
44689,4208,2064,Neutron
44690,4208,1920,Neutron
44691,4208,1968,Neutron
44692,4208,1992,Neutron
44693,4208,2744,Neutron
44694,4208,1696,Gamma
44695,4208,2064,Neutron
44696,4208,1992,Neutron
44697,4208,2708,Neutron
44698,4208,2064,Neutron
44699,4208,2568,Neutron
44700,4208,1824,Gamma
44701,8128,3280,Gamma
44702,8128,4896,Neutron
44703,8128,4648,Neutron
44704,8128,3192,Gamma
44705,8128,3456,Gamma
44706,8128,3320,Gamma
44707,8128,4760,Neutron
44708,8128,4636,Neutron
44709,8128,3432,Gamma
44710,8128,4648,Neutron
44711,8128,4656,Neutron
44712,8128,3388,Gamma
44713,8128,4480,Neutron
44714,8128,3888,Neutron
44715,8128,3472,Gamma
44716,8128,3424,Gamma
44717,8128,3824,Neutron
44718,8128,4672,Neutron
44719,8128,3304,Gamma
44720,6824,3216,Neutron
44721,6824,3388,Neutron
44722,6824,4176,Neutron
44723,6824,3176,Neutron
44724,6824,3320,Neutron
44725,6824,2984,Gamma
44726,6824,2952,Gamma
44727,6824,2880,Gamma
44728,6824,3164,Neutron
44729,6824,2792,Gamma
44730,6824,3016,Gamma
44731,6824,3284,Neutron
44732,6824,4304,Neutron
44733,6824,2752,Gamma
44734,6824,2808,Gamma
44735,6824,2904,Gamma
44736,6824,4388,Neutron
44737,6824,4232,Neutron
44738,6824,4280,Neutron
44739,6824,2936,Gamma
44740,6824,4324,Neutron
44741,6824,3652,Neutron
44742,6824,3856,Neutron
44743,6824,3452,Neutron
44744,4184,1680,Gamma
44745,4184,1744,Gamma
44746,4184,1936,Neutron
44747,4184,2640,Neutron
44748,4184,2516,Neutron
44749,4184,1856,Gamma
44750,4184,2608,Neutron
44751,4184,2168,Neutron
44752,4184,2048,Neutron
44753,4184,2000,Neutron
44754,4184,1848,Gamma
44755,4184,1892,Neutron
44756,4184,1592,Gamma
44757,4184,2248,Neutron
44758,4184,2024,Neutron
44759,4184,2432,Neutron
44760,4184,1980,Neutron
44761,4184,1984,Neutron
44762,4184,1904,Neutron
44763,4184,1968,Neutron
44764,4184,2336,Neutron
44765,4184,2720,Neutron
44766,4184,2048,Neutron
44767,4184,2744,Neutron
44768,4184,2624,Neutron
44769,4184,1888,Neutron
44770,4184,2544,Neutron
44771,4184,1960,Neutron
44772,4184,1984,Neutron
44773,4184,2064,Neutron
44774,4184,1952,Neutron
44775,4184,2504,Neutron
44776,4184,1900,Neutron
44777,4184,2084,Neutron
44778,9088,5284,Neutron
44779,9088,4376,Neutron
44780,9088,5324,Neutron
44781,9088,3736,Gamma
44782,9088,5168,Neutron
44783,9088,3668,Gamma
44784,9088,5000,Neutron
44785,9088,3624,Gamma
44786,9088,5168,Neutron
44787,9088,5072,Neutron
44788,8200,3240,Gamma
44789,8200,3416,Gamma
44790,8200,4728,Neutron
44791,8200,5064,Neutron
44792,8200,3448,Gamma
44793,8200,4724,Neutron
44794,8200,4532,Neutron
44795,8200,5008,Neutron
44796,8200,4776,Neutron
44797,8200,3448,Gamma
44798,8200,4848,Neutron
44799,8200,3456,Gamma
44800,8200,5248,Neutron
44801,8768,4680,Neutron
44802,8768,4952,Neutron
44803,8768,4904,Neutron
44804,8768,5432,Neutron
44805,8768,4512,Neutron
44806,8768,5168,Neutron
44807,8768,3428,Gamma
44808,8768,5144,Neutron
44809,8768,3372,Gamma
44810,8768,4896,Neutron
44811,8768,5168,Neutron
44812,8768,3500,Gamma
44813,8768,3920,Gamma
44814,11040,5860,Neutron
44815,11040,3792,Gamma
44816,11040,6272,Neutron
44817,11040,5812,Neutron
44818,11040,6248,Neutron
44819,12720,7260,Neutron
44820,12720,7328,Neutron
44821,7768,3964,Neutron
44822,7768,4640,Neutron
44823,7768,4940,Neutron
44824,7768,4696,Neutron
44825,7768,3232,Gamma
44826,7768,4488,Neutron
44827,7768,4544,Neutron
44828,7768,3520,Neutron
44829,7768,3716,Neutron
44830,7768,4520,Neutron
44831,7768,3296,Gamma
44832,7768,3136,Gamma
44833,7768,4512,Neutron
44834,7768,3808,Neutron
44835,2864,1264,Gamma
44836,2864,1848,Neutron
44837,2864,1392,Neutron
44838,2864,1480,Neutron
44839,2864,1408,Neutron
44840,2864,1320,Neutron
44841,2864,1824,Neutron
44842,2864,1408,Neutron
44843,2864,1420,Neutron
44844,2864,1312,Neutron
44845,2864,1416,Neutron
44846,2864,1552,Neutron
44847,2864,1448,Neutron
44848,2864,1416,Neutron
44849,2864,1320,Neutron
44850,2864,1488,Neutron
44851,2864,1424,Neutron
44852,2864,1300,Neutron
44853,2864,1336,Neutron
44854,2864,1448,Neutron
44855,2864,1812,Neutron
44856,2864,1360,Neutron
44857,2864,1432,Neutron
44858,2864,1424,Neutron
44859,2864,1504,Neutron
44860,2864,1388,Neutron
44861,2864,1472,Neutron
44862,2864,1256,Gamma
44863,2864,1388,Neutron
44864,2864,1344,Neutron
44865,2864,1088,Gamma
44866,2864,1608,Neutron
44867,2864,1248,Gamma
44868,2864,1336,Neutron
44869,2864,1328,Neutron
44870,2864,1320,Neutron
44871,2864,1680,Neutron
44872,2864,1376,Neutron
44873,2864,1568,Neutron
44874,2864,1752,Neutron
44875,2864,1472,Neutron
44876,2864,1332,Neutron
44877,2864,1592,Neutron
44878,2864,1384,Neutron
44879,2864,1456,Neutron
44880,8928,3944,Gamma
44881,8928,5504,Neutron
44882,8928,3576,Gamma
44883,8928,5520,Neutron
44884,8928,4976,Neutron
44885,8928,5504,Neutron
44886,8928,3896,Gamma
44887,7136,3232,Neutron
44888,7136,4296,Neutron
44889,7136,3300,Neutron
44890,7136,3992,Neutron
44891,7136,4456,Neutron
44892,7136,3208,Gamma
44893,7136,3516,Neutron
44894,7136,3256,Neutron
44895,7136,4688,Neutron
44896,7136,4240,Neutron
44897,7136,3368,Neutron
44898,7136,4096,Neutron
44899,7136,3120,Gamma
44900,7136,4100,Neutron
44901,7136,3176,Gamma
44902,7136,3072,Gamma
44903,7136,3088,Gamma
44904,7136,2936,Gamma
44905,7136,4200,Neutron
44906,7136,3960,Neutron
44907,7136,4044,Neutron
44908,4128,2568,Neutron
44909,4128,1864,Neutron
44910,4128,1912,Neutron
44911,4128,2580,Neutron
44912,4128,1760,Gamma
44913,4128,1740,Gamma
44914,4128,1864,Neutron
44915,4128,2120,Neutron
44916,4128,1536,Gamma
44917,4128,2420,Neutron
44918,4128,2016,Neutron
44919,4128,1800,Gamma
44920,4128,1784,Gamma
44921,4128,1720,Gamma
44922,4128,1576,Gamma
44923,4128,1844,Gamma
44924,4128,1756,Gamma
44925,4128,1800,Gamma
44926,4128,1776,Gamma
44927,4128,1888,Neutron
44928,4128,1820,Gamma
44929,4128,2456,Neutron
44930,3400,1540,Neutron
44931,3400,1536,Neutron
44932,3400,1572,Neutron
44933,3400,1528,Gamma
44934,3400,1496,Gamma
44935,3400,2296,Neutron
44936,3400,1616,Neutron
44937,3400,1512,Gamma
44938,3400,2200,Neutron
44939,3400,1688,Neutron
44940,3400,1736,Neutron
44941,3400,2024,Neutron
44942,3400,2208,Neutron
44943,3400,1616,Neutron
44944,3400,1644,Neutron
44945,3400,1444,Gamma
44946,3400,2208,Neutron
44947,3400,1648,Neutron
44948,3400,1472,Gamma
44949,3400,1560,Neutron
44950,3400,1728,Neutron
44951,3400,1712,Neutron
44952,3400,1656,Neutron
44953,3400,2240,Neutron
44954,3400,1484,Gamma
44955,3400,1776,Neutron
44956,3400,1804,Neutron
44957,3400,1344,Gamma
44958,3400,1564,Neutron
44959,3400,1408,Gamma
44960,3400,1680,Neutron
44961,3400,1840,Neutron
44962,3400,2072,Neutron
44963,3400,1432,Gamma
44964,6616,2888,Gamma
44965,6616,3824,Neutron
44966,6616,3244,Neutron
44967,6616,2568,Gamma
44968,6616,2764,Gamma
44969,6616,4076,Neutron
44970,6616,3936,Neutron
44971,6616,3792,Neutron
44972,6616,2912,Gamma
44973,6616,3816,Neutron
44974,6616,2964,Gamma
44975,6616,2916,Gamma
44976,6616,2872,Gamma
44977,6616,2512,Gamma
44978,6616,3388,Neutron
44979,6616,3528,Neutron
44980,6616,4384,Neutron
44981,6616,3324,Neutron
44982,6616,4196,Neutron
44983,6616,2888,Gamma
44984,6392,2944,Neutron
44985,6392,2980,Neutron
44986,6392,3988,Neutron
44987,6392,3104,Neutron
44988,6392,3840,Neutron
44989,6392,2856,Gamma
44990,6392,3860,Neutron
44991,6392,3944,Neutron
44992,6392,3988,Neutron
44993,6392,2984,Neutron
44994,6392,2680,Gamma
44995,6392,2800,Gamma
44996,6392,2936,Neutron
44997,6392,2856,Gamma
44998,6392,2972,Neutron
44999,6392,3776,Neutron
45000,6392,3912,Neutron
45001,6392,2800,Gamma
45002,6392,3704,Neutron
45003,6392,2696,Gamma
45004,6392,3936,Neutron
45005,6392,2932,Neutron
45006,6392,3996,Neutron
45007,6392,3936,Neutron
45008,6392,4012,Neutron
45009,6392,3616,Neutron
45010,6392,3840,Neutron
45011,6392,2964,Neutron
45012,6392,2892,Neutron
45013,6448,3992,Neutron
45014,6448,3988,Neutron
45015,6448,2720,Gamma
45016,6448,3328,Neutron
45017,6448,2832,Gamma
45018,6448,3852,Neutron
45019,6448,2824,Gamma
45020,6448,3648,Neutron
45021,6448,3020,Neutron
45022,6448,3600,Neutron
45023,6448,4184,Neutron
45024,6448,3744,Neutron
45025,6448,2880,Gamma
